ClientID,Category,Sector,Revenue,NumTransactions,AvgTransactionValue,RiskScore,RiskValue_Financial,RiskValue_Operational,RiskValue_Legal,RiskValue_Reputation,RiskValue_Tech,RiskValue_ESG,Probability_Financial,Probability_Operational,Probability_Legal,Probability_Reputation,Probability_Tech,Probability_ESG,TotalRisk,Status,EstimatedProfit
CLI6994,Grande Porte,Transporte,29907213.23179943,3355,8914.221529597446,0.79,2.3558870460439185,3.3558870460439185,2.3558870460439185,2.3558870460439185,3.3558870460439185,2.3558870460439185,3,2,5,2,3,4,189.62386731516213,Rejeitada - Risco Elevado,21626861.511965342
CLI7287,Grande Porte,Consultoria,33321217.5365335,2341,14233.753753324861,0.92,2.526898593046882,3.526898593046882,2.526898593046882,2.526898593046882,3.526898593046882,2.526898593046882,2,4,1,1,5,4,202.7753071410942,Rejeitada - Risco Elevado,22030756.78516796
CLI2147,Grande Porte,Transporte,23186717.9932282,2273,10200.931805203783,0.23,1.87203159293396,2.87203159293396,1.87203159293396,1.87203159293396,2.87203159293396,2.87203159293396,3,4,4,5,4,2,206.48284336405638,Rejeitada - Risco Elevado,15651239.590584725
CLI9955,Pequeno Porte,Transporte,1514912.5666381354,89,17021.489512788037,0.86,3.779818928093807,1.0,1.779818928093807,1.779818928093807,1.0,3.779818928093807,2,3,3,1,5,2,117.39456784281421,Rejeitada - Risco Elevado,1090456.6793957965
CLI5616,Pequeno Porte,Serviços Financeiros,5261654.946263174,190,27692.920769806176,0.16,3.9763269643836145,1.0,1.9763269643836145,1.9763269643836145,1.0,1.9763269643836145,3,2,2,4,1,5,152.67431000548243,Rejeitada - Risco Elevado,4036899.258447795
CLI1316,Médio Porte,Saúde,18663609.454315882,1855,10061.244988849532,0.97,3.1719571298947047,2.1719571298947047,2.1719571298947047,2.1719571298947047,2.1719571298947047,1.1719571298947045,5,5,3,2,1,3,183.24069900189227,Rejeitada - Risco Elevado,13273659.08960085
CLI9659,Médio Porte,Manufatura,13889356.68408436,925,15015.520739550659,0.06,3.2673075491083066,2.2673075491083066,2.2673075491083066,2.2673075491083066,2.2673075491083066,1.2673075491083066,2,3,3,3,3,1,145.3057604956067,Rejeitada - Risco Elevado,9831733.33213894
CLI5588,Pequeno Porte,Tecnologia,4520367.275816377,315,14350.372304178976,0.42,4.142675111754587,1.1426751117545866,2.1426751117545866,2.1426751117545866,1.1426751117545866,2.1426751117545866,2,2,1,3,4,4,133.13120715229354,Rejeitada - Risco Elevado,2995955.052935569
CLI9336,Médio Porte,Transporte,18434435.890856434,1371,13445.978038553198,0.52,3.279906875954003,2.279906875954003,2.279906875954003,2.279906875954003,2.279906875954003,1.2799068759540033,2,1,1,2,3,4,114.27525067365416,Rejeitada - Risco Elevado,13438959.618756192
CLI8757,Médio Porte,Saúde,5370428.204520567,1061,5061.666545259724,0.63,1.8832947902711406,1.0,1.0,1.0,1.0,1.0,5,5,2,4,2,5,116.08236975677852,Rejeitada - Risco Elevado,4131633.9432408223
CLI9579,Pequeno Porte,Varejo,2197171.1818275177,570,3854.686283907926,0.6,3.6964057915328445,1.0,1.6964057915328445,1.6964057915328445,1.0,4.696405791532845,5,1,3,2,4,5,215.08794170043785,Rejeitada - Risco Elevado,1493473.7897976132
CLI5512,Pequeno Porte,Varejo,1010618.1001768364,197,5130.041117648915,0.62,3.473835972557909,1.0,1.4738359725579093,1.4738359725579093,1.0,1.4738359725579093,2,3,2,5,1,4,114.1133065455692,Rejeitada - Risco Elevado,697972.9495334206
CLI2331,Pequeno Porte,Manufatura,2918666.0527165155,517,5645.388883397515,0.39,4.478267166508164,1.478267166508164,2.478267166508164,2.478267166508164,1.478267166508164,5.0,2,4,4,1,2,4,182.39162549191636,Rejeitada - Risco Elevado,2276600.0273208288
CLI8840,Grande Porte,Consultoria,31745050.309481706,2565,12376.237937419768,0.68,2.6165712073654546,3.6165712073654546,2.6165712073654546,2.6165712073654546,3.6165712073654546,3.6165712073654546,2,3,5,1,4,3,212.31027089348547,Rejeitada - Risco Elevado,20508503.61057572
CLI6936,Médio Porte,Consultoria,14025169.561150342,455,30824.548486044707,0.11,3.4614098373664324,2.4614098373664324,2.4614098373664324,2.4614098373664324,2.4614098373664324,1.4614098373664324,4,3,3,5,4,3,234.98829520034533,Rejeitada - Risco Elevado,10579461.245429361
CLI7302,Médio Porte,Tecnologia,16129298.09064868,1168,13809.330557062227,0.52,2.9078156068370857,1.9078156068370857,1.9078156068370857,1.9078156068370857,1.9078156068370857,1.0,4,4,4,5,5,2,203.426851435849,Rejeitada - Risco Elevado,11146833.546951028
CLI5527,Médio Porte,Consultoria,16354102.277657796,1135,14408.900685161054,0.36,3.1419447416062556,2.1419447416062556,2.1419447416062556,2.1419447416062556,2.1419447416062556,3.1419447416062556,5,4,1,3,2,5,215.63946881171296,Rejeitada - Risco Elevado,12660714.639009224
CLI9845,Pequeno Porte,Tecnologia,5602871.297503385,327,17134.162989306988,0.18,4.493029029181609,1.4930290291816086,2.4930290291816086,2.4930290291816086,1.4930290291816086,3.4930290291816086,2,1,5,2,3,2,152.1026546633517,Rejeitada - Risco Elevado,4206813.092071242
CLI3444,Médio Porte,Tecnologia,9927404.752864232,1410,7040.712590683853,0.16,3.065939654648085,2.065939654648085,2.065939654648085,2.065939654648085,2.065939654648085,1.0659396546480848,4,5,5,3,5,2,212.33020684621616,Rejeitada - Risco Elevado,6572086.788998948
CLI7477,Médio Porte,Transporte,13023226.217250908,1424,9145.524028968333,0.75,3.0971290523982935,2.0971290523982935,2.0971290523982935,2.0971290523982935,2.0971290523982935,3.0971290523982935,1,1,3,5,4,5,175.1875498774737,Rejeitada - Risco Elevado,9194441.68780827
CLI5093,Grande Porte,Transporte,23766722.20513665,4084,5819.471646703391,0.97,1.3636400789480014,2.363640078948001,1.3636400789480014,1.3636400789480014,2.363640078948001,3.363640078948001,3,2,5,2,3,1,111.90932497372408,Rejeitada - Risco Elevado,18409841.421022385
CLI5607,Grande Porte,Manufatura,22079809.432298977,2745,8043.646423424036,0.53,1.5604523160070332,2.560452316007033,1.5604523160070332,1.5604523160070332,2.560452316007033,3.560452316007033,2,3,3,1,3,3,130.94578201240088,Rejeitada - Risco Elevado,16849760.82479365
CLI7324,Médio Porte,Varejo,10471249.822000476,1173,8926.89669394755,0.41,2.996995678959787,1.9969956789597871,1.9969956789597871,1.9969956789597871,1.9969956789597871,4.996995678959787,4,3,3,1,4,4,203.77768024302424,Rejeitada - Risco Elevado,6832593.116062524
CLI2124,Grande Porte,Consultoria,41259424.4117429,3422,12057.108244226447,0.03,1.644286308225702,2.644286308225702,1.644286308225702,1.644286308225702,2.644286308225702,1.0,4,1,3,2,2,4,107.8586017195108,Rejeitada - Risco Elevado,31796639.01771277
CLI7886,Médio Porte,Consultoria,16005237.571446305,497,32203.697326853733,0.29,3.3211889619462793,2.3211889619462793,2.3211889619462793,2.3211889619462793,2.3211889619462793,3.3211889619462793,4,4,1,1,4,3,189.16203837429327,Rejeitada - Risco Elevado,11651879.343311496
CLI8723,Grande Porte,Varejo,31688613.133140683,3294,9620.101133315326,0.01,2.052162439226333,3.052162439226333,2.052162439226333,2.052162439226333,3.052162439226333,3.052162439226333,2,4,1,4,1,2,147.07758391435365,Rejeitada - Risco Elevado,22560519.993299335
CLI3568,Grande Porte,Consultoria,40157448.85627141,2840,14139.946780377257,0.42,2.5249334734173567,3.5249334734173567,2.5249334734173567,2.5249334734173567,3.5249334734173567,5.0,2,1,1,3,4,3,186.19680672403314,Rejeitada - Risco Elevado,31200140.415651876
CLI5094,Pequeno Porte,Manufatura,1275986.3653212597,294,4340.089677963469,0.24,4.537714615322772,1.537714615322772,2.537714615322772,2.537714615322772,1.537714615322772,2.537714615322772,1,5,1,4,1,3,140.8005915346891,Rejeitada - Risco Elevado,906004.0953681024
CLI6996,Grande Porte,Transporte,30325843.50480427,5042,6014.645677271771,0.39,1.6661595728016403,3.6661595728016403,2.6661595728016403,1.6661595728016403,2.6661595728016403,1.0,1,1,5,2,3,3,120.64334034887544,Rejeitada - Risco Elevado,23642776.14103663
CLI7651,Pequeno Porte,Serviços Financeiros,2446200.931629142,437,5597.713802355015,0.24,4.132699758067088,1.1326997580670881,2.132699758067088,2.132699758067088,1.1326997580670881,1.1326997580670881,4,2,5,5,4,4,208.73917677444047,Rejeitada - Risco Elevado,1717626.4886102967
CLI4449,Médio Porte,Serviços Financeiros,16658613.057289558,1905,8744.67877023074,0.7,2.272988289916094,1.272988289916094,1.272988289916094,1.272988289916094,1.272988289916094,2.272988289916094,5,4,5,4,2,4,159.206875831945,Rejeitada - Risco Elevado,11790496.297416043
CLI2997,Médio Porte,Transporte,11123687.23979456,828,13434.404878978938,0.2,3.645751640748319,2.645751640748319,2.645751640748319,2.645751640748319,2.645751640748319,5.0,5,4,2,4,5,1,270.18039274510375,Rejeitada - Risco Elevado,7468216.34643543
CLI3194,Médio Porte,Transporte,10636422.003668811,1168,9106.525688072612,0.89,2.821737972841502,1.8217379728415022,1.8217379728415022,1.8217379728415022,1.8217379728415022,3.821737972841502,5,3,1,4,5,2,193.66946566436923,Rejeitada - Risco Elevado,8358700.76185112
CLI9589,Grande Porte,Transporte,29721239.20071899,2599,11435.644171111579,0.27,2.7810499248774394,3.7810499248774394,2.7810499248774394,2.7810499248774394,3.7810499248774394,5.0,5,3,2,4,1,3,247.33034496678843,Rejeitada - Risco Elevado,19499537.793796636
CLI1602,Pequeno Porte,Saúde,4813047.291806587,404,11913.48339556086,0.79,3.5750011924356913,1.0,1.5750011924356913,1.5750011924356913,1.0,1.5750011924356913,1,4,4,2,3,2,89.97503935037781,Rejeitada - Risco Elevado,3655924.7818868062
CLI7495,Grande Porte,Varejo,34286842.06769427,5594,6129.21738786097,0.5,1.1882712842462517,3.1882712842462517,2.1882712842462517,1.1882712842462517,2.1882712842462517,1.1882712842462517,5,5,5,2,4,3,183.8857720033939,Rejeitada - Risco Elevado,22608386.265313525
CLI8710,Pequeno Porte,Varejo,2415119.88271983,692,3490.0576339881936,0.2,3.605360555000099,1.0,1.6053605550000989,1.6053605550000989,1.0,1.0,5,4,4,1,2,2,147.42514331000416,Rejeitada - Risco Elevado,1831673.9969679879
CLI2964,Médio Porte,Consultoria,11135647.4132321,1094,10178.83675798181,0.58,3.3002464885467537,2.3002464885467537,2.3002464885467537,2.3002464885467537,2.3002464885467537,3.3002464885467537,1,5,2,5,2,4,191.81873312955327,Rejeitada - Risco Elevado,8393419.76863926
CLI1477,Grande Porte,Consultoria,39842355.07600219,3546,11235.85873547721,0.43,2.6868079826439004,3.6868079826439004,2.6868079826439004,2.6868079826439004,3.6868079826439004,2.6868079826439004,1,1,1,1,4,1,116.72508737518041,Rejeitada - Risco Elevado,29061223.22324458
CLI8119,Pequeno Porte,Varejo,1973806.192477256,338,5839.663291352828,0.83,3.424085766497848,1.0,1.4240857664978483,1.4240857664978483,1.0,1.0,1,3,5,5,5,2,112.08385949240318,Rejeitada - Risco Elevado,1484809.2233264316
CLI6176,Grande Porte,Varejo,51471423.30971353,2753,18696.485038036153,0.18,1.5432608874915998,3.5432608874916,2.5432608874916,3.5432608874916,3.5432608874916,5.0,3,3,1,5,2,1,205.22543591197078,Rejeitada - Risco Elevado,33944078.47061161
CLI3974,Pequeno Porte,Tecnologia,5483393.12674739,132,41540.857020813564,0.96,3.862890949916715,1.0,1.8628909499167152,1.8628909499167152,1.0,4.862890949916715,4,3,5,3,2,1,167.7332203455859,Rejeitada - Risco Elevado,3687943.763312122
CLI4672,Grande Porte,Consultoria,21997027.68077042,1136,19363.58070490354,0.33,2.5807368510820017,3.5807368510820017,2.5807368510820017,2.5807368510820017,3.5807368510820017,3.5807368510820017,2,5,1,4,4,1,224.81305327790412,Rejeitada - Risco Elevado,14848214.347763715
CLI9902,Grande Porte,Saúde,50950192.51001873,3160,16123.47864241099,0.68,1.0,2.9647250957689075,1.9647250957689077,2.9647250957689075,2.9647250957689075,1.9647250957689077,2,1,4,4,4,1,158.0598802672899,Rejeitada - Risco Elevado,32893200.533162713
CLI9997,Médio Porte,Consultoria,11730108.342795035,1294,9064.998719316101,0.31,2.855943369678171,1.855943369678171,1.855943369678171,1.855943369678171,1.855943369678171,1.0,4,3,1,1,4,1,126.93282870197757,Rejeitada - Risco Elevado,8780543.758685285
CLI5181,Médio Porte,Saúde,22045108.92041257,967,22797.42390942355,0.42,3.1833804783816464,2.1833804783816464,2.1833804783816464,2.1833804783816464,2.1833804783816464,4.183380478381646,2,5,1,2,4,1,151.3695896596621,Rejeitada - Risco Elevado,14590117.32129175
CLI9400,Pequeno Porte,Transporte,2512661.768443027,310,8105.3605433646035,0.23,3.89295392179971,1.0,1.8929539217997096,1.8929539217997096,1.0,1.8929539217997096,2,5,1,1,2,2,93.43089412319303,Rejeitada - Risco Elevado,1897784.8683433146
CLI2261,Médio Porte,Varejo,16194657.18604754,2466,6567.176474471833,0.87,3.025939965531287,2.025939965531287,2.025939965531287,2.025939965531287,2.025939965531287,3.025939965531287,5,1,2,5,5,1,196.15301713909682,Rejeitada - Risco Elevado,11692406.582788628
CLI8082,Pequeno Porte,Serviços Financeiros,2740845.437591467,364,7529.795158218316,0.72,4.684515036047201,1.6845150360472012,2.684515036047201,2.684515036047201,1.6845150360472012,5.0,4,2,5,2,2,1,202.7554171988793,Rejeitada - Risco Elevado,1871735.8824831287
CLI6703,Pequeno Porte,Consultoria,4338626.138498234,277,15662.910247286041,0.2,3.935232924475939,1.0,1.9352329244759392,1.9352329244759392,1.0,1.0,3,5,2,3,2,1,130.6683852811338,Rejeitada - Risco Elevado,2819489.4769412647
CLI6608,Médio Porte,Consultoria,13140159.58166954,1085,12110.746158220774,0.73,2.990737608266311,1.9907376082663109,1.9907376082663109,1.9907376082663109,1.9907376082663109,2.990737608266311,2,2,1,5,3,1,134.43499410424496,Rejeitada - Risco Elevado,8906258.93963603
CLI8950,Grande Porte,Varejo,41758782.035433,6864,6083.738641525787,0.38,2.5827390158104455,4.5827390158104455,3.5827390158104455,2.5827390158104455,3.5827390158104455,2.5827390158104455,1,4,5,3,4,1,243.7917311067312,Rejeitada - Risco Elevado,31867588.21459668
CLI3272,Grande Porte,Consultoria,34893467.96732045,1650,21147.556343830576,0.48,1.5249490391176714,2.524949039117671,1.5249490391176714,1.5249490391176714,2.524949039117671,1.0,4,4,1,5,4,2,159.9959231294137,Rejeitada - Risco Elevado,25977767.607746217
CLI5826,Médio Porte,Saúde,17937412.79001262,1884,9520.919739921774,0.48,2.891189364878626,1.8911893648786264,1.8911893648786264,1.8911893648786264,1.8911893648786264,4.891189364878627,4,4,4,4,5,4,245.11893648786264,Rejeitada - Risco Elevado,12043344.740004055
CLI1231,Médio Porte,Consultoria,12540841.768214274,453,27683.977413276545,0.34,2.8120930093379335,1.8120930093379337,1.8120930093379337,1.8120930093379337,1.8120930093379337,4.812093009337934,4,1,4,5,5,1,181.21581278438646,Rejeitada - Risco Elevado,8448274.006415416
CLI9087,Pequeno Porte,Transporte,3790869.0331532927,173,21912.537763891865,0.22,4.5523360489997655,1.5523360489997655,2.5523360489997655,2.5523360489997655,1.5523360489997655,1.5523360489997655,2,2,4,1,1,1,112.19811405799017,Rejeitada - Risco Elevado,2859999.424671839
CLI7922,Grande Porte,Manufatura,24593987.491525803,2480,9916.930440131373,0.96,1.5419807682733588,2.541980768273359,1.5419807682733588,1.5419807682733588,2.541980768273359,2.541980768273359,4,4,3,1,4,4,164.274499925322,Rejeitada - Risco Elevado,18137000.566370763
CLI3029,Grande Porte,Consultoria,32728359.556904715,2531,12930.999429831969,0.17,2.0775421403052516,3.0775421403052516,2.0775421403052516,2.0775421403052516,3.0775421403052516,4.077542140305252,1,1,2,4,5,5,199.42794982136763,Rejeitada - Risco Elevado,25287383.467319854
CLI1247,Grande Porte,Saúde,53754468.06210323,3390,15856.775239558474,0.29,1.4882031905747743,3.488203190574774,2.488203190574774,3.488203190574774,3.488203190574774,4.488203190574774,3,3,1,3,4,1,193.24500419678554,Rejeitada - Risco Elevado,39035767.914157145
CLI7539,Médio Porte,Saúde,17617302.86104572,1205,14620.168349415533,0.39,3.1239023624009823,2.1239023624009823,2.1239023624009823,2.1239023624009823,2.1239023624009823,3.1239023624009823,5,4,3,3,5,4,243.01852915289533,Rejeitada - Risco Elevado,12485559.505415965
CLI1556,Médio Porte,Transporte,5626627.361905446,1779,3162.8034636905263,0.48,2.5722719606965536,1.5722719606965534,1.5722719606965534,1.5722719606965534,1.5722719606965534,3.5722719606965536,5,4,3,2,5,4,193.64902038408292,Rejeitada - Risco Elevado,4335724.817590999
CLI4405,Pequeno Porte,Serviços Financeiros,6691802.088489766,214,31270.1032172419,0.72,3.525960223557699,1.0,1.5259602235576988,1.5259602235576988,1.0,1.5259602235576988,4,2,5,3,1,4,146.60953386057733,Rejeitada - Risco Elevado,4717947.246584366
CLI8887,Pequeno Porte,Tecnologia,4953425.296543134,116,42701.942211578746,0.13,3.392865872535203,1.0,1.3928658725352032,1.3928658725352032,1.0,3.392865872535203,1,2,1,3,5,4,110.7503055387321,Rejeitada - Risco Elevado,3525575.392012912
CLI2931,Médio Porte,Transporte,19740783.270771187,1175,16800.666613422287,0.28,2.8801724818575267,1.8801724818575265,1.8801724818575265,1.8801724818575265,1.8801724818575265,3.8801724818575267,4,1,3,1,2,3,141.40948650216396,Rejeitada - Risco Elevado,13564584.851583647
CLI6837,Pequeno Porte,Consultoria,1085350.1456910511,57,19041.23062615879,0.29,3.2273329536197553,1.0,1.2273329536197553,1.2273329536197553,1.0,1.0,2,2,5,3,5,4,109.09331814479022,Rejeitada - Risco Elevado,728833.4083592945
CLI6321,Médio Porte,Manufatura,19807841.388067383,1120,17685.572667917306,0.13,2.432703090905148,1.432703090905148,1.432703090905148,1.432703090905148,1.432703090905148,1.0,1,5,4,5,4,5,131.75084109060154,Rejeitada - Risco Elevado,15472474.645369602
CLI7834,Grande Porte,Transporte,21769561.990610607,2092,10406.10037792094,0.38,1.8172147219206707,2.8172147219206707,1.8172147219206707,1.8172147219206707,2.8172147219206707,2.8172147219206707,3,2,1,2,1,2,101.59187720835085,Rejeitada - Risco Elevado,15446947.678778369
CLI4664,Médio Porte,Transporte,15666824.863474187,1801,8698.958835910153,0.08,2.573302076825209,1.5733020768252088,1.5733020768252088,1.5733020768252088,1.5733020768252088,1.5733020768252088,4,3,5,5,4,1,163.17048899109403,Rejeitada - Risco Elevado,12114188.624842126
CLI6405,Pequeno Porte,Serviços Financeiros,2213597.9695173334,80,27669.97461896667,0.19,3.3647909761727686,1.0,1.3647909761727688,1.3647909761727688,1.0,3.3647909761727686,2,3,5,2,5,5,150.23954880863843,Rejeitada - Risco Elevado,1487953.6139893956
CLI5359,Pequeno Porte,Manufatura,3573832.522488914,275,12995.754627232414,0.98,3.7717722751536704,1.0,1.7717722751536704,1.7717722751536704,1.0,1.7717722751536704,3,2,4,5,2,3,154.0781087843739,Rejeitada - Risco Elevado,2501498.011266152
CLI9602,Pequeno Porte,Varejo,2322612.409139272,453,5127.17971112422,0.3,4.712026658637351,1.7120266586373512,2.712026658637351,2.712026658637351,1.7120266586373512,1.7120266586373512,5,2,2,3,3,1,214.1298394459772,Rejeitada - Risco Elevado,1717647.9208621867
CLI5160,Pequeno Porte,Transporte,3437741.8220570395,415,8283.715233872384,0.61,4.369677964626546,1.369677964626546,2.369677964626546,2.369677964626546,1.369677964626546,1.369677964626546,4,1,5,5,5,4,231.48908460414842,Rejeitada - Risco Elevado,2213788.7907265746
CLI5659,Médio Porte,Varejo,7242540.310684801,2088,3468.649574082759,0.7,3.4728444036736543,2.4728444036736543,2.4728444036736543,2.4728444036736543,2.4728444036736543,5.0,2,1,5,2,3,5,211.11506458735636,Rejeitada - Risco Elevado,5291679.232057723
CLI5228,Grande Porte,Consultoria,44595539.47138626,2348,18992.989553401305,0.91,1.5882380041999653,2.5882380041999653,1.5882380041999653,1.5882380041999653,2.5882380041999653,1.5882380041999653,4,2,5,3,1,2,120.00018428559764,Rejeitada - Risco Elevado,32688181.77685783
